1738336106.057330,269088967,7205973954589097984.000000,0
1738336106.157330,269088967,7205973954589097984.000000,0
1738336106.257330,269088967,7205973954589097984.000000,0
1738336106.357330,269088967,7205972855077470208.000000,0
1738336106.457330,269088967,7205972855077470208.000000,0
1738336106.557320,269088967,7205972855077470208.000000,0
1738336106.657320,269088967,7205973954589097984.000000,0
1738336106.757310,269088967,7205973954589097984.000000,0
1738336106.857310,269088967,7205973954589097984.000000,0
1738336106.957320,269088967,7205973954589097984.000000,0
1738336107.057310,269088967,7205973954589097984.000000,0
1738336107.157310,269088967,7205973954589097984.000000,0
1738336107.257310,269088967,7205973954589097984.000000,0
1738336107.357300,269088967,7205973954589097984.000000,0
1738336107.457300,269088967,7205973954589097984.000000,0
1738336107.557300,269088967,7205973954589097984.000000,0
1738336107.657300,269088967,7205973954589097984.000000,0
1738336107.757300,269088967,7205973954589097984.000000,0
1738336107.857290,269088967,7205973954589097984.000000,0
1738336107.957290,269088967,7205973954589097984.000000,0
1738336108.057290,269088967,7205973954589097984.000000,0
1738336108.157290,269088967,7205973954589097984.000000,0
1738336108.257280,269088967,7205973954589097984.000000,0
1738336108.357280,269088967,7205973954589097984.000000,0
1738336108.457280,269088967,7205973954589097984.000000,0
1738336108.557280,269088967,7205973954589097984.000000,0
1738336108.657270,269088967,7205973954589097984.000000,0
1738336108.757270,269088967,7205973954589097984.000000,0
1738336108.857270,269088967,7205973954589097984.000000,0
1738336108.957260,269088967,7205973954589097984.000000,0
1738336109.057270,269088967,7205973954589097984.000000,0
1738336109.157270,269088967,7205973954589097984.000000,0
1738336109.257270,269088967,7205973954589097984.000000,0
1738336109.357260,269088967,7205973954589097984.000000,0
1738336109.457260,269088967,7205973954589097984.000000,0
1738336109.557250,269088967,7205973954589097984.000000,0
1738336109.657260,269088967,7205973954589097984.000000,0
1738336109.757260,269088967,7205973954589097984.000000,0
1738336109.857250,269088967,7205973954589097984.000000,0
1738336109.957250,269088967,7205973954589097984.000000,0
1738336110.057250,269088967,7205973954589097984.000000,0
1738336110.157240,269088967,7205973954589097984.000000,0
1738336110.257240,269088967,7205973954589097984.000000,0
1738336110.357240,269088967,7205973954589097984.000000,0
1738336110.457240,269088967,7205973954589097984.000000,0
1738336110.557240,269088967,7205973954589097984.000000,0
1738336110.657230,269088967,7205973954589097984.000000,0
1738336110.757230,269088967,7205973954589097984.000000,0
1738336110.857230,269088967,7205973954589097984.000000,0
1738336110.957220,269088967,7205973954589097984.000000,0
1738336111.057230,269088967,7205973954589097984.000000,0
1738336111.157230,269088967,7205973954589097984.000000,0
1738336111.257220,269088967,7205973954589097984.000000,0
1738336111.357220,269088967,7205973954589097984.000000,0
1738336111.457210,269088967,7205973954589097984.000000,0
1738336111.557210,269088967,7205973954589097984.000000,0
1738336111.657210,269088967,7205973954589097984.000000,0
1738336111.757220,269088967,7205973954589097984.000000,0
1738336111.857210,269088967,7205973954589097984.000000,0
1738336111.957210,269088967,7205973954589097984.000000,0
